,coordinates,geo_id,geo_id_washed,type,venue_category_id,venue_category_name
282,"[139.56666469573975,35.654105625167865]",560,282,Point,4bf58dd8d48988d129951735,Train Station
283,"[139.5443956553936,35.651889113311164]",561,283,Point,4bf58dd8d48988d129951735,Train Station
284,"[139.76577579975128,35.67226693586124]",563,284,Point,4bf58dd8d48988d122951735,Electronics Store
285,"[139.69709287156863,35.68941753022031]",564,285,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
286,"[139.55860197544098,35.650241400924855]",567,286,Point,4bf58dd8d48988d129951735,Train Station
287,"[139.70300408509556,35.60497865955053]",568,287,Point,4bf58dd8d48988d129951735,Train Station
288,"[139.68223227184396,35.69281801011373]",569,288,Point,4bf58dd8d48988d1f9931735,Road
289,"[139.70538854599,35.6684885729729]",570,289,Point,4bf58dd8d48988d1fd931735,Subway
290,"[139.70096558332443,35.661129621679365]",571,290,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
291,"[139.74980257458688,35.653864625193144]",572,291,Point,4bf58dd8d48988d1fd931735,Subway
292,"[139.69873666763306,35.615524747038364]",574,292,Point,4bf58dd8d48988d129951735,Train Station
293,"[139.70440685749054,35.6204917331762]",575,293,Point,4bf58dd8d48988d129951735,Train Station
294,"[139.710431098938,35.646294163318125]",577,294,Point,4bf58dd8d48988d1fd941735,Mall
295,"[139.71815586090088,35.6991983860222]",578,295,Point,4bf58dd8d48988d1fd931735,Subway
296,"[139.63537216186523,35.67877297088322]",579,296,Point,4bf58dd8d48988d129951735,Train Station
297,"[139.6948342698359,35.66312120310551]",580,297,Point,4bf58dd8d48988d111941735,Japanese Restaurant
298,"[139.69909071922302,35.6443150221341]",581,298,Point,4bf58dd8d48988d129951735,Train Station
299,"[139.69364047050476,35.65723958513964]",582,299,Point,4bf58dd8d48988d129951735,Train Station
300,"[139.60992336273193,35.616279190613454]",586,300,Point,4bf58dd8d48988d163941735,Park
301,"[139.76417183876038,35.67204468417157]",587,301,Point,4bf58dd8d48988d1fd931735,Subway
302,"[139.75550293922424,35.66953450447677]",588,302,Point,4bf58dd8d48988d1fd931735,Subway
303,"[139.733017,35.662951]",589,303,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
304,"[139.78227138519287,35.68632418697207]",590,304,Point,4bf58dd8d48988d1fd931735,Subway
305,"[139.69054520130155,35.695345057733185]",591,305,Point,4bf58dd8d48988d10f941735,Indian Restaurant
306,"[139.71474409103394,35.72013249217087]",592,306,Point,4bf58dd8d48988d1fd931735,Subway
307,"[139.7725510597229,35.69732511231562]",593,307,Point,4bf58dd8d48988d104941735,Medical Center
308,"[139.7887945175171,35.68818029107294]",594,308,Point,4bf58dd8d48988d163941735,Park
309,"[139.69833701848984,35.69296086737046]",597,309,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
310,"[139.76727399705092,35.6697029663284]",599,310,Point,4bf58dd8d48988d1fd931735,Subway
311,"[139.77252960205078,35.66807019653415]",600,311,Point,4bf58dd8d48988d1fd931735,Subway
312,"[139.77707862854004,35.674973127377314]",601,312,Point,4bf58dd8d48988d1fd931735,Subway
313,"[139.69874856959177,35.688671436236525]",602,313,Point,4bf58dd8d48988d10b951735,Video Game Store
314,"[139.6473777294159,35.65363050784492]",603,314,Point,4bf58dd8d48988d129951735,Train Station
315,"[139.6536131948233,35.65591998068309]",604,315,Point,4bf58dd8d48988d129951735,Train Station
316,"[139.66125011444092,35.65815054626231]",605,316,Point,4bf58dd8d48988d129951735,Train Station
317,"[139.73654508590698,35.67232358815374]",606,317,Point,4bf58dd8d48988d1fd931735,Subway
318,"[139.74504232406616,35.6630059244977]",609,318,Point,4bf58dd8d48988d1fd931735,Subway
319,"[139.65713024139404,35.683444090187656]",610,319,Point,4bf58dd8d48988d1fd931735,Subway
320,"[139.68096574821976,35.646156647860806]",611,320,Point,4bf58dd8d48988d174941735,Office
321,"[139.70179505574595,35.68648065894992]",612,321,Point,4bf58dd8d48988d137941735,Theater
322,"[139.64320957660675,35.67612791546994]",613,322,Point,4bf58dd8d48988d129951735,Train Station
323,"[139.69124813187472,35.599817]",614,323,Point,4bf58dd8d48988d129951735,Train Station
324,"[139.69790250062945,35.60223632487156]",615,324,Point,4bf58dd8d48988d129951735,Train Station
325,"[139.6992865204811,35.660542314582536]",616,325,Point,4bf58dd8d48988d1e0931735,Coffee Shop
326,"[139.78568,35.688932]",617,326,Point,4bf58dd8d48988d147941735,Diner
327,"[139.79148745536804,35.65586222705857]",618,327,Point,4bf58dd8d48988d14e941735,American Restaurant
328,"[139.7302794456482,35.663807861613776]",619,328,Point,4bf58dd8d48988d11b941735,Bar
329,"[139.74336594343183,35.658117856449614]",621,329,Point,4bf58dd8d48988d111941735,Japanese Restaurant
330,"[139.61753010749817,35.60350065991548]",624,330,Point,4bf58dd8d48988d129951735,Train Station
331,"[139.72811298164936,35.6668528941222]",625,331,Point,4bf58dd8d48988d111941735,Japanese Restaurant
332,"[139.78602647781372,35.682058469518815]",626,332,Point,4bf58dd8d48988d1fd931735,Subway
333,"[139.73890690035591,35.63770727828046]",629,333,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
334,"[139.70034062862396,35.660473668016515]",631,334,Point,4bf58dd8d48988d1f6941735,Department Store
335,"[139.76898908615112,35.68164016421079]",632,335,Point,4bf58dd8d48988d1f6941735,Department Store
336,"[139.701102,35.6850528717041]",633,336,Point,4bf58dd8d48988d114951735,Bookstore
337,"[139.57990407943726,35.70320181647976]",634,337,Point,4bf58dd8d48988d129951735,Train Station
338,"[139.70129683613777,35.68402469295206]",635,338,Point,4bf58dd8d48988d1e0931735,Coffee Shop
339,"[139.80189085596467,35.735377635345614]",637,339,Point,4bf58dd8d48988d1fd941735,Mall
340,"[139.69738483428955,35.68929567557984]",638,340,Point,4eb1bdf03b7b55596b4a7491,Camera Store
341,"[139.66948449611664,35.661991]",639,341,Point,4bf58dd8d48988d129941735,Government Building
342,"[139.88343089818954,35.63626717221624]",646,342,Point,4bf58dd8d48988d129951735,Train Station
343,"[139.6552312374115,35.64398370736576]",647,343,Point,4bf58dd8d48988d1fc931735,Light Rail
344,"[139.7024330875333,35.65999958742011]",650,344,Point,4bf58dd8d48988d114951735,Bookstore
345,"[139.77445542812347,35.71114927176825]",651,345,Point,4bf58dd8d48988d122951735,Electronics Store
346,"[139.765727519989,35.717336369204936]",654,346,Point,4bf58dd8d48988d1fd931735,Subway
347,"[139.76670384407043,35.732117253229084]",655,347,Point,4bf58dd8d48988d129951735,Train Station
348,"[139.7701370716095,35.67683821078926]",656,348,Point,4bf58dd8d48988d1fd931735,Subway
349,"[139.71245884895325,35.66511535050908]",657,349,Point,4bf58dd8d48988d1fd931735,Subway
350,"[139.81146454811096,35.74339486885708]",659,350,Point,4bf58dd8d48988d172941735,Post Office
351,"[139.70072150230408,35.687030034465465]",661,351,Point,4bf58dd8d48988d148941735,Donut Shop
352,"[139.73484992980957,35.606248434331405]",664,352,Point,4bf58dd8d48988d129951735,Train Station
353,"[139.7359513232568,35.65560464532727]",666,353,Point,4bf58dd8d48988d1e0931735,Coffee Shop
354,"[139.8133099079132,35.71048066190842]",667,354,Point,4bf58dd8d48988d129951735,Train Station
355,"[139.66880321502686,35.589812720947975]",668,355,Point,4bf58dd8d48988d129951735,Train Station
356,"[139.72222208976746,35.65227052337097]",670,356,Point,4bf58dd8d48988d1fd931735,Subway
357,"[139.77376073598862,35.709855604621616]",671,357,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
358,"[139.765222,35.699583]",672,358,Point,4bf58dd8d48988d129951735,Train Station
359,"[139.76699352264404,35.68597561800512]",673,359,Point,4bf58dd8d48988d130941735,Building
360,"[139.80514526367188,35.74964694346383]",676,360,Point,4bf58dd8d48988d129951735,Train Station
361,"[139.57850262522695,35.5534752278672]",680,361,Point,4bf58dd8d48988d1fd931735,Subway
362,"[139.69870448112488,35.69256767061045]",683,362,Point,4bf58dd8d48988d122951735,Electronics Store
363,"[139.5750331878662,35.65797184178961]",685,363,Point,4bf58dd8d48988d129951735,Train Station
364,"[139.64793615166752,35.6084194196415]",689,364,Point,4bf58dd8d48988d129951735,Train Station
365,"[139.65335100889206,35.60708801324842]",690,365,Point,4bf58dd8d48988d129951735,Train Station
366,"[139.66150375509358,35.60542517552726]",691,366,Point,4bf58dd8d48988d129951735,Train Station
367,"[139.63623851537704,35.6488443059925]",696,367,Point,4bf58dd8d48988d142941735,Asian Restaurant
368,"[139.64681446552277,35.55319972801149]",700,368,Point,4bf58dd8d48988d129951735,Train Station
369,"[139.65404570102692,35.564323713941725]",701,369,Point,4bf58dd8d48988d129951735,Train Station
370,"[139.661864,35.58049]",702,370,Point,4bf58dd8d48988d129951735,Train Station
371,"[139.62014861404896,35.54961759816317]",703,371,Point,4bf58dd8d48988d1fd931735,Subway
372,"[139.73230719566345,35.52224170080888]",704,372,Point,4bf58dd8d48988d118951735,Food & Drink Shop
373,"[139.6191718328761,35.68597550733495]",705,373,Point,4bf58dd8d48988d118951735,Food & Drink Shop
374,"[139.58487153053284,35.6622998644997]",706,374,Point,4bf58dd8d48988d129951735,Train Station
375,"[139.7432506084442,35.69525574718184]",709,375,Point,4bf58dd8d48988d190941735,History Museum
376,"[139.71492648124695,35.67804090501289]",710,376,Point,4bf58dd8d48988d184941735,Stadium
377,"[139.53109860420227,35.633894296867474]",711,377,Point,4bf58dd8d48988d129951735,Train Station
378,"[139.6504027448891,35.668361407560894]",712,378,Point,4bf58dd8d48988d129951735,Train Station
379,"[139.69954133033752,35.68758991522685]",714,379,Point,4bf58dd8d48988d1e0931735,Coffee Shop
380,"[139.85629266137698,35.74588638274114]",715,380,Point,4bf58dd8d48988d129951735,Train Station
381,"[139.7302982211113,35.63168267437874]",716,381,Point,4bf58dd8d48988d1fd931735,Subway
382,"[139.56082955002785,35.70270629939949]",719,382,Point,4bf58dd8d48988d129951735,Train Station
383,"[139.54482078552246,35.7021955324165]",720,383,Point,4bf58dd8d48988d129951735,Train Station
384,"[139.48025465011597,35.70025262768564]",721,384,Point,4bf58dd8d48988d129951735,Train Station
385,"[139.65021841001598,35.66857014680651]",722,385,Point,4bf58dd8d48988d1fd941735,Mall
386,"[139.613087028265,35.599919688476234]",725,386,Point,4bf58dd8d48988d1e0931735,Coffee Shop
387,"[139.6985220909119,35.65815054626231]",727,387,Point,4bf58dd8d48988d124941735,Office
388,"[139.69642460346222,35.52956759223309]",728,388,Point,4bf58dd8d48988d122951735,Electronics Store
389,"[139.69767451286316,35.53095149065529]",729,389,Point,4bf58dd8d48988d1fd941735,Mall
390,"[139.57301884889603,35.57957795260064]",731,390,Point,4bf58dd8d48988d129951735,Train Station
391,"[139.55844104290009,35.57742263857478]",732,391,Point,4bf58dd8d48988d129951735,Train Station
392,"[139.55874993418402,35.5774544366469]",733,392,Point,4bf58dd8d48988d1e0931735,Coffee Shop
393,"[139.5535111427307,35.568403721907565]",734,393,Point,4bf58dd8d48988d129951735,Train Station
394,"[139.704852104187,35.69085980180074]",735,394,Point,4bf58dd8d48988d1fd931735,Subway
395,"[139.74505841732025,35.674212701188424]",736,395,Point,4bf58dd8d48988d1fd931735,Subway
396,"[139.63566720485687,35.69938571097244]",738,396,Point,4bf58dd8d48988d1fd931735,Subway
397,"[139.6844780445099,35.65866050560753]",739,397,Point,4bf58dd8d48988d129951735,Train Station
398,"[139.67309474945068,35.6604344413809]",740,398,Point,4bf58dd8d48988d129951735,Train Station
399,"[139.65550750494003,35.66267850084596]",741,399,Point,4bf58dd8d48988d129951735,Train Station
400,"[139.53704103827477,35.644802728051665]",742,400,Point,4bf58dd8d48988d129951735,Train Station
401,"[139.51731451046768,35.63290639874039]",743,401,Point,4bf58dd8d48988d129951735,Train Station
402,"[139.7400963306427,35.67834593327503]",744,402,Point,4bf58dd8d48988d1fd931735,Subway
403,"[139.75205898284912,35.72129098165948]",745,403,Point,4bf58dd8d48988d1fd931735,Subway
404,"[139.7416439652443,35.68569676173495]",746,404,Point,4bf58dd8d48988d1fd931735,Subway
405,"[139.8269248008728,35.64592362299403]",747,405,Point,4bf58dd8d48988d129951735,Train Station
406,"[139.752714,35.722544]",748,406,Point,4bf58dd8d48988d10f941735,Indian Restaurant
407,"[139.63292732834816,35.77760438130889]",750,407,Point,4bf58dd8d48988d129951735,Train Station
408,"[139.6584552526474,35.5654233729025]",751,408,Point,4bf58dd8d48988d1ff941735,Miscellaneous Shop
409,"[139.7848892211914,35.69210149576304]",752,409,Point,4bf58dd8d48988d1fd931735,Subway
410,"[139.72613275051117,35.60883474530835]",755,410,Point,4bf58dd8d48988d129951735,Train Station
411,"[139.62472098537563,35.72387563259421]",756,411,Point,4bf58dd8d48988d129951735,Train Station
412,"[139.67103749513626,35.561035556356615]",757,412,Point,4bf58dd8d48988d129951735,Train Station
413,"[139.70690608225564,35.71234378310874]",758,413,Point,4bf58dd8d48988d1e0931735,Coffee Shop
414,"[139.74845945835114,35.66475797233748]",759,414,Point,4eb1d80a4b900d56c88a45ff,Shrine
415,"[139.7099483013153,35.64687830575068]",760,415,Point,4bf58dd8d48988d129951735,Train Station
416,"[139.76366221904755,35.66893745358864]",763,416,Point,4eb1bdf03b7b55596b4a7491,Camera Store
417,"[139.59895561948144,35.640110959914225]",765,417,Point,4bf58dd8d48988d1fd941735,Mall
418,"[139.7054199024561,35.65629066287663]",766,418,Point,4d954b0ea243a5684a65b473,Convenience Store
419,"[139.75674211978912,35.65561813580688]",767,419,Point,4bf58dd8d48988d129951735,Train Station
420,"[139.70168725,35.657190500000006]",768,420,Point,4bf58dd8d48988d145941735,Chinese Restaurant
421,"[139.78815078735352,35.68848092358864]",771,421,Point,4bf58dd8d48988d1fd931735,Subway
422,"[139.76667165756226,35.695050986028015]",772,422,Point,4bf58dd8d48988d1fd931735,Subway
423,"[139.7483900014131,35.647015373830335]",774,423,Point,4bf58dd8d48988d1e0931735,Coffee Shop
424,"[139.75806713104248,35.695965872216426]",776,424,Point,4bf58dd8d48988d129951735,Train Station
425,"[139.693881,35.691397]",777,425,Point,4bf58dd8d48988d1e0931735,Coffee Shop
426,"[139.73704397678375,35.677012515423044]",780,426,Point,4bf58dd8d48988d1fd931735,Subway
427,"[139.71805527806282,35.60879494815474]",783,427,Point,4bf58dd8d48988d129951735,Train Station
428,"[139.66756958544872,35.705159580375266]",785,428,Point,4bf58dd8d48988d11e941735,Bar
429,"[139.7370332479477,35.62869378027807]",786,429,Point,4bf58dd8d48988d14e941735,American Restaurant
430,"[139.58709682221513,35.6366920413755]",787,430,Point,4bf58dd8d48988d129951735,Train Station
431,"[139.7298384233427,35.699016092582134]",788,431,Point,4bf58dd8d48988d110941735,Italian Restaurant
432,"[139.5707043359477,35.64335943842988]",790,432,Point,4bf58dd8d48988d112951735,Hardware Store
433,"[139.7084677219391,35.658124394413214]",797,433,Point,4d954b0ea243a5684a65b473,Convenience Store
434,"[139.79626715183258,35.65486406347791]",799,434,Point,4bf58dd8d48988d1fd931735,Subway
435,"[139.704652,35.661347]",801,435,Point,4bf58dd8d48988d16d941735,Café
436,"[139.7412887,35.617038]",802,436,Point,4bf58dd8d48988d129951735,Train Station
437,"[139.7699010372162,35.70823740218492]",803,437,Point,4bf58dd8d48988d1fd931735,Subway
438,"[139.8003387451172,35.68211947219301]",804,438,Point,4bf58dd8d48988d1fd931735,Subway
439,"[139.70133304595947,35.64319900901326]",806,439,Point,4bf58dd8d48988d10c941735,French Restaurant
440,"[139.8090398311615,35.71034998831642]",807,440,Point,4bf58dd8d48988d129951735,Train Station
441,"[139.77643489837646,35.65851667125014]",812,441,Point,4bf58dd8d48988d1fd931735,Subway
442,"[139.75170493125916,35.69550407383317]",813,442,Point,4bf58dd8d48988d1fd931735,Subway
443,"[139.7363519668579,35.672741942299695]",814,443,Point,4bf58dd8d48988d116941735,Bar
444,"[139.70610819400528,35.667516685520724]",815,444,Point,4bf58dd8d48988d108941735,Dumpling Restaurant
445,"[139.70339048812886,35.6483652265509]",816,445,Point,4bf58dd8d48988d129951735,Train Station
446,"[139.73075687885284,35.666754039688726]",820,446,Point,4bf58dd8d48988d14e941735,American Restaurant
447,"[139.71108555793762,35.646590594340026]",822,447,Point,4bf58dd8d48988d114951735,Bookstore
448,"[139.69946153461933,35.66051997721434]",824,448,Point,4bf58dd8d48988d111941735,Japanese Restaurant
449,"[139.6804118156433,35.538931360333486]",825,449,Point,4bf58dd8d48988d129951735,Train Station
450,"[139.675130546093,35.551330668348115]",826,450,Point,4bf58dd8d48988d129951735,Train Station
451,"[139.7178554534912,35.670545558570325]",827,451,Point,4bf58dd8d48988d1fd931735,Subway
452,"[139.7636514902115,35.67664647525239]",828,452,Point,4bf58dd8d48988d1ff931735,Convention Center
453,"[139.72079515457153,35.62435521584202]",831,453,Point,4bf58dd8d48988d114951735,Bookstore
454,"[139.8065185546875,35.66937761562483]",832,454,Point,4bf58dd8d48988d1fd931735,Subway
455,"[139.79327917099,35.63294490900233]",834,455,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
456,"[139.6707558631897,35.60709455538722]",837,456,Point,4bf58dd8d48988d10c951735,Cosmetics Shop
457,"[139.57860052585602,35.70537660996846]",838,457,Point,4bf58dd8d48988d122951735,Electronics Store
458,"[139.7888481616974,35.667442627764764]",839,458,Point,4bf58dd8d48988d1df941735,Bridge
459,"[139.74005341529846,35.66715063228058]",840,459,Point,4bf58dd8d48988d10c941735,French Restaurant
460,"[139.59936899218158,35.6881863003593]",841,460,Point,4bf58dd8d48988d129951735,Train Station
461,"[139.5990228652954,35.653983576950985]",843,461,Point,4bf58dd8d48988d163941735,Park
462,"[139.6852719783783,35.62885510928976]",845,462,Point,4bf58dd8d48988d129951735,Train Station
463,"[139.76321697235107,35.72552411579853]",849,463,Point,4bf58dd8d48988d1fd931735,Subway
464,"[139.73547220230105,35.69129548609415]",850,464,Point,4bf58dd8d48988d129951735,Train Station
465,"[139.81738686561584,35.65867358144536]",851,465,Point,4bf58dd8d48988d129951735,Train Station
466,"[139.737349,35.627708]",853,466,Point,4bf58dd8d48988d10d941735,German Restaurant
467,"[139.65081095695496,35.56556737474418]",854,467,Point,4bf58dd8d48988d111941735,Japanese Restaurant
468,"[139.705695,35.678299]",855,468,Point,4bf58dd8d48988d1c5941735,Sandwich Place
469,"[139.7258698940277,35.64720960851579]",856,469,Point,4bf58dd8d48988d12c951735,Embassy / Consulate
470,"[139.8050736061516,35.7492799827662]",857,470,Point,4bf58dd8d48988d1fd941735,Mall
471,"[139.7114396095276,35.681167389425845]",858,471,Point,4bf58dd8d48988d129951735,Train Station
472,"[139.7973132133484,35.654807398795626]",859,472,Point,4bf58dd8d48988d16c941735,Burger Joint
473,"[139.74561631679535,35.64633993582712]",860,473,Point,4bf58dd8d48988d16d941735,Café
474,"[139.70405280590057,35.69091644089345]",862,474,Point,4bf58dd8d48988d1f6941735,Department Store
475,"[139.7068476676941,35.66744698589821]",864,475,Point,4bf58dd8d48988d1fd941735,Mall
476,"[139.65363612915016,35.5653002911488]",865,476,Point,4bf58dd8d48988d114951735,Bookstore
477,"[139.6984362602234,35.6606523668906]",868,477,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
478,"[139.72962498664856,35.660565196758085]",869,478,Point,4bf58dd8d48988d16d941735,Café
