,coordinates,geo_id,geo_id_washed,poi_country,poi_id,poi_type,traffic_type,type
265,"[-73.979815, 40.729991]",291,265,US,3fd66200f964a52046e51ee3,Bar,poi,Point
266,"[-73.977803, 40.745949]",292,266,US,3fd66200f964a52046e71ee3,Bar,poi,Point
267,"[-73.974724, 40.787853]",293,267,US,3fd66200f964a52046e81ee3,Bagel Shop,poi,Point
268,"[-73.97846, 40.72975]",294,268,US,3fd66200f964a52047e51ee3,Bar,poi,Point
269,"[-73.977551, 40.746245]",295,269,US,3fd66200f964a52047e71ee3,Sports Bar,poi,Point
270,"[-73.988969, 40.760211]",296,270,US,3fd66200f964a52047ea1ee3,American Restaurant,poi,Point
271,"[-74.003155, 40.734895]",298,271,US,3fd66200f964a52048e31ee3,Seafood Restaurant,poi,Point
272,"[-73.976859, 40.785889]",300,272,US,3fd66200f964a52048e81ee3,Coffee Shop,poi,Point
273,"[-73.979861, 40.746023]",301,273,US,3fd66200f964a52048eb1ee3,Italian Restaurant,poi,Point
274,"[-73.951577, 40.71386]",302,274,US,3fd66200f964a52048ee1ee3,Diner,poi,Point
275,"[-73.98769, 40.719677]",303,275,US,3fd66200f964a52049e31ee3,Whisky Bar,poi,Point
276,"[-73.975688, 40.745034]",305,276,US,3fd66200f964a52049e71ee3,Mexican Restaurant,poi,Point
277,"[-73.973415, 40.7828]",306,277,US,3fd66200f964a52049e81ee3,Latin American Restaurant,poi,Point
278,"[-73.992803, 40.734758]",308,278,US,3fd66200f964a5204ae41ee3,Gym,poi,Point
279,"[-73.981732, 40.740793]",309,279,US,3fd66200f964a5204ae71ee3,Diner,poi,Point
280,"[-73.983809, 40.725733]",311,280,US,3fd66200f964a5204ae91ee3,Nightclub,poi,Point
281,"[-73.983012, 40.747011]",312,281,US,3fd66200f964a5204be71ee3,Sushi Restaurant,poi,Point
282,"[-73.987964, 40.738116]",313,282,US,3fd66200f964a5204ceb1ee3,Sushi Restaurant,poi,Point
283,"[-73.999281, 40.725665]",315,283,US,3fd66200f964a5204de31ee3,Asian Restaurant,poi,Point
284,"[-73.989061, 40.72696]",316,284,US,3fd66200f964a5204de41ee3,Italian Restaurant,poi,Point
285,"[-73.996406, 40.721971]",317,285,US,3fd66200f964a5204de61ee3,Pizza Place,poi,Point
286,"[-73.976681, 40.748241]",318,286,US,3fd66200f964a5204de71ee3,Mexican Restaurant,poi,Point
287,"[-73.957293, 40.774436]",319,287,US,3fd66200f964a5204dea1ee3,American Restaurant,poi,Point
288,"[-73.974328, 40.76047]",320,288,US,3fd66200f964a5204deb1ee3,Caf�,poi,Point
289,"[-73.990828, 40.736532]",321,289,US,3fd66200f964a5204ee41ee3,Diner,poi,Point
290,"[-73.980745, 40.750985]",322,290,US,3fd66200f964a5204ee71ee3,Italian Restaurant,poi,Point
291,"[-73.977714, 40.78692]",323,291,US,3fd66200f964a5204ee81ee3,New American Restaurant,poi,Point
292,"[-73.899219, 40.746369]",324,292,US,3fd66200f964a5204ef11ee3,Thai Restaurant,poi,Point
293,"[-73.987873, 40.734541]",325,293,US,3fd66200f964a5204fe31ee3,Pub,poi,Point
294,"[-73.983888, 40.743644]",326,294,US,3fd66200f964a5204fe71ee3,French Restaurant,poi,Point
295,"[-74.001899, 40.726298]",328,295,US,3fd66200f964a52050e61ee3,Italian Restaurant,poi,Point
296,"[-73.978201, 40.783251]",329,296,US,3fd66200f964a52050e81ee3,Mexican Restaurant,poi,Point
297,"[-73.987763, 40.734668]",330,297,US,3fd66200f964a52051e41ee3,Bar,poi,Point
298,"[-74.000354, 40.73007]",331,298,US,3fd66200f964a52051e61ee3,Comedy Club,poi,Point
299,"[-73.977743, 40.784032]",332,299,US,3fd66200f964a52051e81ee3,Bar,poi,Point
300,"[-73.992871, 40.734011]",333,300,US,3fd66200f964a52051e91ee3,Diner,poi,Point
301,"[-73.970707, 40.751721]",334,301,US,3fd66200f964a52051eb1ee3,Pub,poi,Point
302,"[-73.983285, 40.738554]",335,302,US,3fd66200f964a52052e31ee3,Bar,poi,Point
303,"[-73.999758, 40.729684]",336,303,US,3fd66200f964a52052e61ee3,Coffee Shop,poi,Point
304,"[-73.975924, 40.748696]",337,304,US,3fd66200f964a52052e71ee3,Bar,poi,Point
305,"[-73.945005, 40.718282]",339,305,US,3fd66200f964a52052f11ee3,Bar,poi,Point
306,"[-73.950588, 40.779649]",340,306,US,3fd66200f964a52053e31ee3,Mexican Restaurant,poi,Point
307,"[-73.996834, 40.722875]",341,307,US,3fd66200f964a52053e61ee3,Bike Shop,poi,Point
308,"[-73.977642, 40.742022]",342,308,US,3fd66200f964a52053e71ee3,Bar,poi,Point
309,"[-73.973071, 40.760183]",343,309,US,3fd66200f964a52053ea1ee3,New American Restaurant,poi,Point
310,"[-74.004303, 40.722011]",344,310,US,3fd66200f964a52053eb1ee3,Hotel,poi,Point
311,"[-73.984077, 40.725461]",345,311,US,3fd66200f964a52054e51ee3,Burrito Place,poi,Point
312,"[-73.980188, 40.783039]",346,312,US,3fd66200f964a52054e81ee3,Comedy Club,poi,Point
313,"[-73.993104, 40.727119]",347,313,US,3fd66200f964a52054e91ee3,New American Restaurant,poi,Point
314,"[-73.97574, 40.686906]",348,314,US,3fd66200f964a52054f11ee3,Dive Bar,poi,Point
315,"[-73.989571, 40.723602]",350,315,US,3fd66200f964a52055e41ee3,American Restaurant,poi,Point
316,"[-73.979746, 40.749611]",351,316,US,3fd66200f964a52055e71ee3,Hotel,poi,Point
317,"[-73.973439, 40.79229]",352,317,US,3fd66200f964a52055e81ee3,Jazz Club,poi,Point
318,"[-74.002265, 40.738262]",354,318,US,3fd66200f964a52056e31ee3,Fish & Chips Shop,poi,Point
319,"[-73.978328, 40.745212]",355,319,US,3fd66200f964a52056e71ee3,Bar,poi,Point
320,"[-73.978758, 40.764259]",356,320,US,3fd66200f964a52056ea1ee3,Breakfast Spot,poi,Point
321,"[-73.956621, 40.718833]",357,321,US,3fd66200f964a52056ee1ee3,Pizza Place,poi,Point
322,"[-74.008142, 40.716778]",358,322,US,3fd66200f964a52057e31ee3,Restaurant,poi,Point
323,"[-73.979903, 40.722671]",359,323,US,3fd66200f964a52057e51ee3,Nightclub,poi,Point
324,"[-74.000373, 40.730188]",360,324,US,3fd66200f964a52057e61ee3,Caf��,poi,Point
325,"[-73.97835, 40.745107]",361,325,US,3fd66200f964a52057e71ee3,Pizza Place,poi,Point
326,"[-73.987985, 40.72947]",362,326,US,3fd66200f964a52057e91ee3,Lounge,poi,Point
327,"[-74.002707, 40.732684]",363,327,US,3fd66200f964a52057ea1ee3,American Restaurant,poi,Point
328,"[-73.995896, 40.695241]",364,328,US,3fd66200f964a52057ee1ee3,Caf�,poi,Point
329,"[-73.989962, 40.728602]",365,329,US,3fd66200f964a52058e41ee3,Pub,poi,Point
330,"[-73.982971, 40.723473]",366,330,US,3fd66200f964a52058e51ee3,Italian Restaurant,poi,Point
331,"[-73.977863, 40.745995]",367,331,US,3fd66200f964a52058e71ee3,Bar,poi,Point
332,"[-73.955541, 40.773002]",369,332,US,3fd66200f964a52058e91ee3,American Restaurant,poi,Point
333,"[-73.973438, 40.753749]",370,333,US,3fd66200f964a52058ea1ee3,New American Restaurant,poi,Point
334,"[-73.98795, 40.729371]",371,334,US,3fd66200f964a52058eb1ee3,Japanese Restaurant,poi,Point
335,"[-73.990206, 40.687342]",372,335,US,3fd66200f964a52058f11ee3,French Restaurant,poi,Point
336,"[-73.987052, 40.729452]",373,336,US,3fd66200f964a52059e41ee3,Pub,poi,Point
337,"[-74.001804, 40.729411]",374,337,US,3fd66200f964a52059e61ee3,Coffee Shop,poi,Point
338,"[-73.977613, 40.752213]",376,338,US,3fd66200f964a52059ea1ee3,American Restaurant,poi,Point
339,"[-73.996883, 40.742334]",377,339,US,3fd66200f964a52059eb1ee3,Italian Restaurant,poi,Point
340,"[-73.989037, 40.726743]",379,340,US,3fd66200f964a5205ae31ee3,Mexican Restaurant,poi,Point
341,"[-73.9891, 40.731617]",380,341,US,3fd66200f964a5205ae41ee3,Bar,poi,Point
342,"[-73.978018, 40.745522]",381,342,US,3fd66200f964a5205ae71ee3,American Restaurant,poi,Point
343,"[-73.998266, 40.740659]",382,343,US,3fd66200f964a5205ae91ee3,New American Restaurant,poi,Point
344,"[-73.989779, 40.72952]",383,344,US,3fd66200f964a5205be41ee3,Sports Bar,poi,Point
345,"[-73.964, 40.803132]",384,345,US,3fd66200f964a5205be81ee3,Bar,poi,Point
346,"[-73.991205, 40.703203]",385,346,US,3fd66200f964a5205bf11ee3,Gastropub,poi,Point
347,"[-73.970488, 40.793829]",386,347,US,3fd66200f964a5205ce81ee3,Dive Bar,poi,Point
348,"[-74.001433, 40.726041]",387,348,US,3fd66200f964a5205ce91ee3,Sandwich Place,poi,Point
349,"[-73.986105, 40.726138]",388,349,US,3fd66200f964a5205de31ee3,Indian Restaurant,poi,Point
350,"[-73.98785, 40.738216]",389,350,US,3fd66200f964a5205de41ee3,French Restaurant,poi,Point
351,"[-73.984131, 40.759031]",390,351,US,3fd66200f964a5205de91ee3,Pub,poi,Point
352,"[-73.997124, 40.722186]",391,352,US,3fd66200f964a5205dea1ee3,Vegetarian / Vegan Restaurant,poi,Point
353,"[-73.957637, 40.72158]",392,353,US,3fd66200f964a5205deb1ee3,Brewery,poi,Point
354,"[-73.95902, 40.716582]",393,354,US,3fd66200f964a5205dee1ee3,Coffee Shop,poi,Point
355,"[-73.974867, 40.744451]",394,355,US,3fd66200f964a5205ee31ee3,Mexican Restaurant,poi,Point
356,"[-73.991353, 40.730928]",397,356,US,3fd66200f964a5205fe41ee3,Electronics Store,poi,Point
357,"[-73.969616, 40.797668]",398,357,US,3fd66200f964a5205fe81ee3,South American Restaurant,poi,Point
358,"[-73.999626, 40.733522]",399,358,US,3fd66200f964a5205fe91ee3,Hot Dog Joint,poi,Point
359,"[-74.000837, 40.746352]",401,359,US,3fd66200f964a52060e31ee3,Bar,poi,Point
360,"[-73.980599, 40.742407]",402,360,US,3fd66200f964a52060e71ee3,Bar,poi,Point
361,"[-73.963061, 40.798841]",403,361,US,3fd66200f964a52060e81ee3,Bar,poi,Point
362,"[-73.990645, 40.736828]",404,362,US,3fd66200f964a52061e41ee3,Ramen /  Noodle House,poi,Point
363,"[-73.978844, 40.723974]",405,363,US,3fd66200f964a52061e51ee3,Music Venue,poi,Point
364,"[-74.001927, 40.725729]",406,364,US,3fd66200f964a52061e61ee3,Mediterranean Restaurant,poi,Point
365,"[-73.992636, 40.720332]",407,365,US,3fd66200f964a52061e91ee3,Steakhouse,poi,Point
366,"[-73.991345, 40.736869]",409,366,US,3fd66200f964a52062e41ee3,American Restaurant,poi,Point
367,"[-73.995591, 40.721567]",410,367,US,3fd66200f964a52062e61ee3,Pizza Place,poi,Point
368,"[-73.995217, 40.690422]",411,368,US,3fd66200f964a52062eb1ee3,Bar,poi,Point
369,"[-73.997717, 40.745039]",412,369,US,3fd66200f964a52063e31ee3,Bar,poi,Point
370,"[-73.990535, 40.725019]",413,370,US,3fd66200f964a52063e41ee3,Caf�,poi,Point
371,"[-73.996693, 40.722104]",414,371,US,3fd66200f964a52063e61ee3,Bar,poi,Point
372,"[-73.965627, 40.805624]",415,372,US,3fd66200f964a52064e31ee3,French Restaurant,poi,Point
373,"[-73.994591, 40.721893]",416,373,US,3fd66200f964a52064e61ee3,Asian Restaurant,poi,Point
374,"[-73.976968, 40.788547]",418,374,US,3fd66200f964a52064e91ee3,Bar,poi,Point
375,"[-73.997812, 40.690824]",419,375,US,3fd66200f964a52064eb1ee3,Dive Bar,poi,Point
376,"[-73.975481, 40.745469]",420,376,US,3fd66200f964a52065e71ee3,Diner,poi,Point
377,"[-73.998213, 40.745226]",421,377,US,3fd66200f964a52065e91ee3,Fast Food Restaurant,poi,Point
378,"[-73.984766, 40.727454]",422,378,US,3fd66200f964a52065ea1ee3,Caf�,poi,Point
379,"[-73.955927, 40.719434]",423,379,US,3fd66200f964a52065eb1ee3,Pub,poi,Point
380,"[-73.981956, 40.761454]",424,380,US,3fd66200f964a52066e31ee3,French Restaurant,poi,Point
381,"[-73.950463, 40.802375]",426,381,US,3fd66200f964a52066e81ee3,Southern / Soul Food Restaurant,poi,Point
382,"[-74.002197, 40.736982]",427,382,US,3fd66200f964a52066ea1ee3,American Restaurant,poi,Point
383,"[-73.987965, 40.72932]",429,383,US,3fd66200f964a52067e41ee3,Hookah Bar,poi,Point
384,"[-73.987393, 40.738553]",430,384,US,3fd66200f964a52067e51ee3,Sandwich Place,poi,Point
385,"[-73.997642, 40.714642]",431,385,US,3fd66200f964a52067e61ee3,Chinese Restaurant,poi,Point
386,"[-73.985032, 40.742355]",432,386,US,3fd66200f964a52067e71ee3,Mexican Restaurant,poi,Point
387,"[-73.958872, 40.814755]",433,387,US,3fd66200f964a52067e81ee3,American Restaurant,poi,Point
388,"[-73.989348, 40.737216]",434,388,US,3fd66200f964a52067e91ee3,Bar,poi,Point
389,"[-73.986949, 40.736522]",435,389,US,3fd66200f964a52068e31ee3,Pub,poi,Point
390,"[-73.977886, 40.783946]",436,390,US,3fd66200f964a52068e91ee3,Breakfast Spot,poi,Point
391,"[-73.974676, 40.675648]",437,391,US,3fd66200f964a52068eb1ee3,Mexican Restaurant,poi,Point
392,"[-73.988883, 40.729159]",438,392,US,3fd66200f964a52069e31ee3,Bar,poi,Point
393,"[-74.000739, 40.718313]",439,393,US,3fd66200f964a52069e61ee3,Dumpling Restaurant,poi,Point
394,"[-73.983855, 40.742334]",440,394,US,3fd66200f964a52069e71ee3,BBQ Joint,poi,Point
395,"[-73.944601, 40.808753]",441,395,US,3fd66200f964a52069e81ee3,Southern / Soul Food Restaurant,poi,Point
396,"[-73.960032, 40.718495]",442,396,US,3fd66200f964a52069eb1ee3,Gastropub,poi,Point
397,"[-73.987884, 40.724686]",443,397,US,3fd66200f964a5206ae41ee3,Bar,poi,Point
398,"[-73.955709, 40.768369]",444,398,US,3fd66200f964a5206ae51ee3,Music Venue,poi,Point
399,"[-73.956363, 40.778382]",446,399,US,3fd66200f964a5206ae81ee3,Pizza Place,poi,Point
400,"[-73.98556, 40.75539]",447,400,US,3fd66200f964a5206aea1ee3,American Restaurant,poi,Point
401,"[-73.956095, 40.717459]",448,401,US,3fd66200f964a5206aeb1ee3,Bar,poi,Point
402,"[-73.960283, 40.81765]",449,402,US,3fd66200f964a5206be31ee3,Lounge,poi,Point
403,"[-73.998828, 40.714464]",450,403,US,3fd66200f964a5206be61ee3,Chinese Restaurant,poi,Point
404,"[-73.977599, 40.754573]",451,404,US,3fd66200f964a5206be71ee3,Sandwich Place,poi,Point
405,"[-73.988337, 40.685887]",452,405,US,3fd66200f964a5206beb1ee3,Bar,poi,Point
406,"[-73.957551, 40.713031]",453,406,US,3fd66200f964a5206bf11ee3,Chinese Restaurant,poi,Point
407,"[-73.988223, 40.737716]",454,407,US,3fd66200f964a5206ce41ee3,Seafood Restaurant,poi,Point
408,"[-73.998821, 40.714429]",456,408,US,3fd66200f964a5206ce91ee3,Seafood Restaurant,poi,Point
409,"[-74.000814, 40.708747]",457,409,US,3fd66200f964a5206cea1ee3,American Restaurant,poi,Point
410,"[-73.957579, 40.718042]",458,410,US,3fd66200f964a5206ceb1ee3,Bar,poi,Point
411,"[-73.982381, 40.739906]",459,411,US,3fd66200f964a5206de51ee3,Pub,poi,Point
412,"[-73.97408, 40.751874]",460,412,US,3fd66200f964a5206de71ee3,Sandwich Place,poi,Point
413,"[-73.99566, 40.726468]",461,413,US,3fd66200f964a5206de91ee3,Pizza Place,poi,Point
414,"[-73.954779, 40.720665]",462,414,US,3fd66200f964a5206deb1ee3,Dive Bar,poi,Point
415,"[-73.982702, 40.727243]",463,415,US,3fd66200f964a5206ee61ee3,Dive Bar,poi,Point
416,"[-73.985514, 40.730972]",465,416,US,3fd66200f964a5206ee91ee3,Vegetarian / Vegan Restaurant,poi,Point
417,"[-73.957987, 40.71734]",466,417,US,3fd66200f964a5206eeb1ee3,Mexican Restaurant,poi,Point
418,"[-73.988722, 40.729911]",467,418,US,3fd66200f964a5206fe41ee3,Sushi Restaurant,poi,Point
419,"[-74.004406, 40.723606]",468,419,US,3fd66200f964a5206fe61ee3,Bar,poi,Point
420,"[-73.974725, 40.75293]",469,420,US,3fd66200f964a5206fe71ee3,Gym,poi,Point
421,"[-73.952687, 40.776333]",470,421,US,3fd66200f964a5206fe81ee3,Burger Joint,poi,Point
422,"[-73.999191, 40.732381]",471,422,US,3fd66200f964a5206fe91ee3,Italian Restaurant,poi,Point
423,"[-73.99484, 40.690379]",472,423,US,3fd66200f964a5206feb1ee3,Pub,poi,Point
424,"[-74.07578, 40.639473]",473,424,US,3fd66200f964a5206ff11ee3,Rock Club,poi,Point
425,"[-73.97706, 40.752908]",474,425,US,3fd66200f964a52070e71ee3,Steakhouse,poi,Point
426,"[-73.998199, 40.722705]",475,426,US,3fd66200f964a52070e91ee3,French Restaurant,poi,Point
427,"[-74.00937, 40.726075]",476,427,US,3fd66200f964a52071e61ee3,Pub,poi,Point
428,"[-73.977711, 40.752726]",477,428,US,3fd66200f964a52071e71ee3,Cocktail Bar,poi,Point
429,"[-73.979998, 40.668773]",478,429,US,3fd66200f964a52071eb1ee3,Bookstore,poi,Point
430,"[-74.000211, 40.727146]",479,430,US,3fd66200f964a52072e61ee3,Lounge,poi,Point
431,"[-73.947753, 40.775289]",480,431,US,3fd66200f964a52072e81ee3,Bar,poi,Point
432,"[-73.956948, 40.770761]",481,432,US,3fd66200f964a52072e91ee3,Italian Restaurant,poi,Point
433,"[-74.008451, 40.650311]",482,433,US,3fd66200f964a52072f11ee3,Deli / Bodega,poi,Point
434,"[-74.008302, 40.735565]",483,434,US,3fd66200f964a52073e31ee3,German Restaurant,poi,Point
435,"[-74.004554, 40.72265]",484,435,US,3fd66200f964a52073e61ee3,Bar,poi,Point
436,"[-73.975786, 40.765364]",485,436,US,3fd66200f964a52073e71ee3,American Restaurant,poi,Point
437,"[-73.956152, 40.776167]",486,437,US,3fd66200f964a52073e81ee3,Pub,poi,Point
438,"[-73.998885, 40.72307]",487,438,US,3fd66200f964a52073e91ee3,American Restaurant,poi,Point
439,"[-73.98872, 40.739568]",488,439,US,3fd66200f964a52073ea1ee3,New American Restaurant,poi,Point
440,"[-73.860054, 40.745989]",489,440,US,3fd66200f964a52073f11ee3,Italian Restaurant,poi,Point
441,"[-73.982406, 40.755913]",490,441,US,3fd66200f964a52074e31ee3,French Restaurant,poi,Point
442,"[-73.98458, 40.736988]",491,442,US,3fd66200f964a52074e51ee3,Bar,poi,Point
443,"[-73.97758, 40.752505]",492,443,US,3fd66200f964a52074e71ee3,Seafood Restaurant,poi,Point
444,"[-73.953912, 40.778877]",493,444,US,3fd66200f964a52074e81ee3,Hot Dog Joint,poi,Point
445,"[-74.002469, 40.729308]",494,445,US,3fd66200f964a52074e91ee3,Italian Restaurant,poi,Point
446,"[-74.008351, 40.725846]",496,446,US,3fd66200f964a52075e61ee3,Bar,poi,Point
447,"[-73.963061, 40.769289]",497,447,US,3fd66200f964a52075e91ee3,Italian Restaurant,poi,Point
448,"[-73.981734, 40.774364]",498,448,US,3fd66200f964a52075ea1ee3,Italian Restaurant,poi,Point
449,"[-74.008111, 40.716836]",500,449,US,3fd66200f964a52076e31ee3,American Restaurant,poi,Point
450,"[-73.969, 40.7542]",501,450,US,3fd66200f964a52076e71ee3,Ramen /  Noodle House,poi,Point
451,"[-73.976637, 40.672796]",502,451,US,3fd66200f964a52076eb1ee3,Bookstore,poi,Point
452,"[-73.990007, 40.726387]",503,452,US,3fd66200f964a52077e41ee3,Bar,poi,Point
453,"[-73.988339, 40.740892]",504,453,US,3fd66200f964a52077e51ee3,Seafood Restaurant,poi,Point
454,"[-74.003717, 40.729346]",505,454,US,3fd66200f964a52077e91ee3,American Restaurant,poi,Point
455,"[-73.989807, 40.664929]",506,455,US,3fd66200f964a52077f11ee3,Bar,poi,Point
456,"[-73.999758, 40.732014]",507,456,US,3fd66200f964a52078e31ee3,American Restaurant,poi,Point
457,"[-73.953969, 40.774838]",508,457,US,3fd66200f964a52078e81ee3,Comedy Club,poi,Point
458,"[-73.982294, 40.674251]",510,458,US,3fd66200f964a52078f11ee3,American Restaurant,poi,Point
459,"[-73.983551, 40.728314]",511,459,US,3fd66200f964a52079e31ee3,Vegetarian / Vegan Restaurant,poi,Point
460,"[-74.008799, 40.718701]",512,460,US,3fd66200f964a52079e61ee3,Pub,poi,Point
461,"[-73.994455, 40.726806]",513,461,US,3fd66200f964a52079e91ee3,Sushi Restaurant,poi,Point
462,"[-73.963008, 40.684869]",514,462,US,3fd66200f964a52079f11ee3,Italian Restaurant,poi,Point
463,"[-73.983649, 40.73821]",515,463,US,3fd66200f964a5207ae51ee3,German Restaurant,poi,Point
464,"[-74.00957, 40.714899]",516,464,US,3fd66200f964a5207ae61ee3,Bar,poi,Point
465,"[-74.001529, 40.724351]",517,465,US,3fd66200f964a5207ae91ee3,Breakfast Spot,poi,Point
466,"[-74.001607, 40.741056]",518,466,US,3fd66200f964a5207be31ee3,Mexican Restaurant,poi,Point
467,"[-73.862274, 40.848798]",519,467,US,3fd66200f964a5207bf11ee3,Italian Restaurant,poi,Point
468,"[-73.980719, 40.730144]",520,468,US,3fd66200f964a5207ce31ee3,Karaoke Bar,poi,Point
469,"[-74.009186, 40.71705]",521,469,US,3fd66200f964a5207ce91ee3,French Restaurant,poi,Point
470,"[-73.980021, 40.780701]",522,470,US,3fd66200f964a5207cea1ee3,Cocktail Bar,poi,Point
471,"[-73.981977, 40.690141]",523,471,US,3fd66200f964a5207cf11ee3,Diner,poi,Point
472,"[-73.99714, 40.719252]",524,472,US,3fd66200f964a5207de61ee3,Italian Restaurant,poi,Point
473,"[-73.934297, 40.793933]",525,473,US,3fd66200f964a5207de81ee3,Italian Restaurant,poi,Point
474,"[-73.983293, 40.753221]",526,474,US,3fd66200f964a5207de91ee3,American Restaurant,poi,Point
475,"[-73.990025, 40.761981]",527,475,US,3fd66200f964a5207dea1ee3,Cajun / Creole Restaurant,poi,Point
476,"[-73.980417, 40.750969]",528,476,US,3fd66200f964a5207ee31ee3,Pub,poi,Point
477,"[-73.988414, 40.74303]",530,477,US,3fd66200f964a5207ee51ee3,Sports Bar,poi,Point
478,"[-73.97214, 40.753265]",531,478,US,3fd66200f964a5207ee71ee3,Steakhouse,poi,Point
479,"[-73.965966, 40.762553]",532,479,US,3fd66200f964a5207ee91ee3,Spanish Restaurant,poi,Point
480,"[-73.987941, 40.73761]",533,480,US,3fd66200f964a5207eea1ee3,BBQ Joint,poi,Point
481,"[-73.988573, 40.72969]",534,481,US,3fd66200f964a5207fe41ee3,Spanish Restaurant,poi,Point
482,"[-74.009786, 40.716322]",535,482,US,3fd66200f964a5207fe61ee3,Pub,poi,Point
483,"[-73.97225, 40.749995]",536,483,US,3fd66200f964a5207fe71ee3,Mexican Restaurant,poi,Point
484,"[-73.963871, 40.774513]",537,484,US,3fd66200f964a5207fe91ee3,French Restaurant,poi,Point
485,"[-73.965575, 40.710632]",538,485,US,3fd66200f964a5207feb1ee3,American Restaurant,poi,Point
486,"[-73.988751, 40.738063]",539,486,US,3fd66200f964a52080e41ee3,American Restaurant,poi,Point
487,"[-73.979723, 40.752207]",540,487,US,3fd66200f964a52080e71ee3,Hotel,poi,Point
488,"[-73.939584, 40.841536]",541,488,US,3fd66200f964a52080e81ee3,American Restaurant,poi,Point
489,"[-73.980785, 40.738893]",542,489,US,3fd66200f964a52081e51ee3,Other Nightlife,poi,Point
490,"[-74.005122, 40.720698]",543,490,US,3fd66200f964a52081e61ee3,Dive Bar,poi,Point
491,"[-73.972979, 40.752905]",544,491,US,3fd66200f964a52081e71ee3,Pub,poi,Point
492,"[-73.937289, 40.85516]",545,492,US,3fd66200f964a52081e81ee3,American Restaurant,poi,Point
493,"[-73.992906, 40.737049]",546,493,US,3fd66200f964a52081ea1ee3,American Restaurant,poi,Point
494,"[-73.971417, 40.750973]",547,494,US,3fd66200f964a52082e71ee3,Japanese Restaurant,poi,Point
495,"[-73.997634, 40.736986]",548,495,US,3fd66200f964a52082e91ee3,French Restaurant,poi,Point
496,"[-73.978317, 40.675518]",549,496,US,3fd66200f964a52082f11ee3,Breakfast Spot,poi,Point
497,"[-73.991201, 40.737531]",550,497,US,3fd66200f964a52083e31ee3,Sushi Restaurant,poi,Point
498,"[-74.008123, 40.717013]",551,498,US,3fd66200f964a52083e61ee3,Restaurant,poi,Point
499,"[-73.970701, 40.751682]",552,499,US,3fd66200f964a52083e71ee3,Steakhouse,poi,Point
500,"[-74.003849, 40.706815]",553,500,US,3fd66200f964a52083ea1ee3,Mexican Restaurant,poi,Point
501,"[-73.991947, 40.737033]",554,501,US,3fd66200f964a52084e41ee3,American Restaurant,poi,Point
502,"[-73.98983, 40.740884]",555,502,US,3fd66200f964a52084e51ee3,Diner,poi,Point
503,"[-73.984877, 40.756826]",556,503,US,3fd66200f964a52084e81ee3,Bar,poi,Point
504,"[-73.981209, 40.74133]",557,504,US,3fd66200f964a52084ea1ee3,Rock Club,poi,Point
505,"[-73.983918, 40.758992]",558,505,US,3fd66200f964a52085e31ee3,Bar,poi,Point
506,"[-73.992733, 40.730399]",559,506,US,3fd66200f964a52085e41ee3,Salon / Barbershop,poi,Point
507,"[-73.994244, 40.680939]",561,507,US,3fd66200f964a52085f11ee3,Beer Garden,poi,Point
508,"[-73.989141, 40.730154]",562,508,US,3fd66200f964a52086e41ee3,Sushi Restaurant,poi,Point
509,"[-73.990129, 40.760863]",563,509,US,3fd66200f964a52086e81ee3,Eastern European Restaurant,poi,Point
510,"[-73.967234, 40.752722]",564,510,US,3fd66200f964a52087e71ee3,Hotel Bar,poi,Point
