geo_id,prompt
209,"The name of this POI is Church of the Transfiguration. The latitude and longitude of the POI are 40.714464 North and 73.999116 West.
 There are Chinese Restaurant, Italian Restaurant and Courthouse near the POI."
210,"The name of this POI is 2nd Avenue & East 13th Street. The latitude and longitude of the POI are 40.731719 North and 73.98541 West.
 There are Bar, Pizza Place and Coffee Shop near the POI."
211,"The latitude and longitude of the POI are 40.734068 North and 74.006369 West.
 There are Italian Restaurant, American Restaurant and Bar near the POI."
212,"The name of this POI is Hippodrome Building. The latitude and longitude of the POI are 40.75563 North and 73.98234 West.
 There are Office, Theater and Coffee Shop near the POI."
213,"The latitude and longitude of the POI are 40.72583 North and 74.008384 West.
 There are Office, Italian Restaurant and American Restaurant near the POI."
214,"The name of this POI is Forbidden Planet. The latitude and longitude of the POI are 40.733548 North and 73.991029 West.
 There are Office, Coffee Shop and Bar near the POI."
215,"The name of this POI is The Detox Market. The latitude and longitude of the POI are 40.724494 North and 73.993347 West.
 There are Bar, Office and Clothing Store near the POI."
216,"The latitude and longitude of the POI are 40.673497 North and 73.982862 West.
 There are Bar, Coffee Shop and Italian Restaurant near the POI."
217,"The latitude and longitude of the POI are 40.722555 North and 73.987872 West.
 There are Bar, Italian Restaurant and Mexican Restaurant near the POI."
218,"The latitude and longitude of the POI are 40.729424 North and 73.983563 West.
 There are Bar, Pizza Place and Coffee Shop near the POI."
219,"The latitude and longitude of the POI are 40.735808 North and 74.005989 West.
 There are Italian Restaurant, American Restaurant and Bar near the POI."
220,"The name of this POI is DUMBO Historic District. The latitude and longitude of the POI are 40.703062 North and 73.98766 West.
 There are Office, Home (private) and General Entertainment near the POI."
221,"The latitude and longitude of the POI are 40.727869 North and 73.985672 West.
 There are Bar, Pizza Place and Coffee Shop near the POI."
222,"The name of this POI is La Pecora Bianca. The latitude and longitude of the POI are 40.780569 North and 73.976475 West.
 There are Italian Restaurant, Coffee Shop and Bar near the POI."
223,"The name of this POI is YMCA. The latitude and longitude of the POI are 40.689542 North and 73.991534 West.
 There are Coffee Shop, American Restaurant and Italian Restaurant near the POI."
224,"The latitude and longitude of the POI are 40.727853 North and 73.979126 West.
 There are Bar, Pizza Place and Italian Restaurant near the POI."
225,"The name of this POI is Grotta Azzurra. The latitude and longitude of the POI are 40.720408 North and 73.996878 West.
 There are Clothing Store, Italian Restaurant and Office near the POI."
226,"The latitude and longitude of the POI are 40.735893 North and 74.005204 West.
 There are Italian Restaurant, Coffee Shop and American Restaurant near the POI."
227,"The latitude and longitude of the POI are 40.78538 North and 73.97302 West.
 There are Coffee Shop, Park and Italian Restaurant near the POI."
228,"The latitude and longitude of the POI are 40.694654 North and 73.993761 West.
 There are Park, Italian Restaurant and Diner near the POI."
229,"The latitude and longitude of the POI are 40.887266 North and 73.904984 West.
 There are Grocery Store, Bar and Drugstore / Pharmacy near the POI."
230,"The latitude and longitude of the POI are 40.727786 North and 73.979245 West.
 There are Bar, Italian Restaurant and Coffee Shop near the POI."
231,"The latitude and longitude of the POI are 40.760683 North and 73.98998 West.
 There are Theater, Office and Bar near the POI."
232,"The latitude and longitude of the POI are 40.729397 North and 73.987718 West.
 There are Bar, Pizza Place and Coffee Shop near the POI."
233,"The latitude and longitude of the POI are 40.732431 North and 74.001749 West.
 There are Italian Restaurant, Bar and American Restaurant near the POI."
234,"The latitude and longitude of the POI are 40.786161 North and 73.976314 West.
 There are Coffee Shop, Italian Restaurant and Vegetarian / Vegan Restaurant near the POI."
235,"The latitude and longitude of the POI are 40.763535 North and 73.975344 West.
 There are Office, Coffee Shop and Hotel near the POI."
236,"The latitude and longitude of the POI are 40.72707 North and 73.991906 West.
 There are Office, Bar and Coffee Shop near the POI."
237,"The name of this POI is Tacombi. The latitude and longitude of the POI are 40.731081 North and 74.002805 West.
 There are Italian Restaurant, Office and Bar near the POI."
238,"The name of this POI is Maison sur les toits. The latitude and longitude of the POI are 40.723286 North and 73.988443 West.
 There are Bar, Italian Restaurant and American Restaurant near the POI."
239,"The latitude and longitude of the POI are 40.703471 North and 74.011298 West.
 There are Office, Building and Sandwich Place near the POI."
240,"The latitude and longitude of the POI are 40.736031 North and 73.979359 West.
 There are Bar, Residential Building (Apartment / Condo) and Home (private) near the POI."
241,"The name of this POI is 3rd Avenue. The latitude and longitude of the POI are 40.732841 North and 73.985863 West.
 There are Bar, Office and Coffee Shop near the POI."
242,"The latitude and longitude of the POI are 40.728616 North and 73.980504 West.
 There are Bar, Pizza Place and Italian Restaurant near the POI."
243,"The name of this POI is O.N.S Clothing. The latitude and longitude of the POI are 40.721498 North and 73.996601 West.
 There are Clothing Store, Office and Italian Restaurant near the POI."
244,"The latitude and longitude of the POI are 40.785903 North and 73.976483 West.
 There are Coffee Shop, Italian Restaurant and Park near the POI."
245,"The latitude and longitude of the POI are 40.734958 North and 73.98873 West.
 There are Office, Tech Startup and Bar near the POI."
246,"The latitude and longitude of the POI are 40.734081 North and 74.004268 West.
 There are Italian Restaurant, Bar and American Restaurant near the POI."
247,"The name of this POI is Hotel Belleclaire. The latitude and longitude of the POI are 40.782317 North and 73.981113 West.
 There are Coffee Shop, Italian Restaurant and Drugstore / Pharmacy near the POI."
248,"The name of this POI is Stromboli Pizza. The latitude and longitude of the POI are 40.727655 North and 73.985342 West.
 There are Bar, Pizza Place and Italian Restaurant near the POI."
249,"The latitude and longitude of the POI are 40.755143 North and 73.971005 West.
 There are Office, Coffee Shop and Sandwich Place near the POI."
250,"The latitude and longitude of the POI are 40.750866 North and 73.986644 West.
 There are Office, Coffee Shop and Hotel near the POI."
251,"The latitude and longitude of the POI are 40.784271 North and 73.977513 West.
 There are Coffee Shop, Italian Restaurant and History Museum near the POI."
252,"The latitude and longitude of the POI are 40.731946 North and 74.001399 West.
 There are Italian Restaurant, Bar and American Restaurant near the POI."
253,"The latitude and longitude of the POI are 40.684157 North and 74.00167 West.
 There are Italian Restaurant, Bar and Playground near the POI."
254,"The latitude and longitude of the POI are 40.740972 North and 73.981531 West.
 There are Office, Bar and Coffee Shop near the POI."
255,"The name of this POI is Petrosino Square Park. The latitude and longitude of the POI are 40.721661 North and 73.997365 West.
 There are Clothing Store, Office and Italian Restaurant near the POI."
256,"The latitude and longitude of the POI are 40.727252 North and 73.985422 West.
 There are Bar, Italian Restaurant and Pizza Place near the POI."
257,"The name of this POI is Starbucks. The latitude and longitude of the POI are 40.727177 North and 74.000484 West.
 There are Office, Clothing Store and Italian Restaurant near the POI."
258,"The latitude and longitude of the POI are 40.741876 North and 73.97807 West.
 There are Bar, Indian Restaurant and Office near the POI."
259,"The latitude and longitude of the POI are 40.783453 North and 73.979126 West.
 There are Coffee Shop, Italian Restaurant and History Museum near the POI."
260,"The latitude and longitude of the POI are 40.722077 North and 74.003571 West.
 There are Office, Clothing Store and Italian Restaurant near the POI."
261,"The name of this POI is Nuts Factory. The latitude and longitude of the POI are 40.771068 North and 73.959646 West.
 There are Italian Restaurant, American Restaurant and Coffee Shop near the POI."
262,"The name of this POI is 3rd Avenue & East 33rd Street. The latitude and longitude of the POI are 40.74531 North and 73.978421 West.
 There are Office, Bar and Indian Restaurant near the POI."
263,"The name of this POI is Romano Pizza. The latitude and longitude of the POI are 40.745127 North and 73.978466 West.
 There are Office, Bar and Indian Restaurant near the POI."
264,"The latitude and longitude of the POI are 40.746273 North and 73.977657 West.
 There are Office, Bar and Coffee Shop near the POI."
265,"The name of this POI is EVGB. The latitude and longitude of the POI are 40.729991 North and 73.979815 West.
 There are Bar, Pizza Place and Italian Restaurant near the POI."
266,"The latitude and longitude of the POI are 40.745949 North and 73.977803 West.
 There are Office, Bar and Coffee Shop near the POI."
267,"The name of this POI is West Park Presbyterian Church. The latitude and longitude of the POI are 40.787853 North and 73.974724 West.
 There are Coffee Shop, Italian Restaurant and Vegetarian / Vegan Restaurant near the POI."
268,"The name of this POI is East 14th Street. The latitude and longitude of the POI are 40.72975 North and 73.97846 West.
 There are Bar, Pizza Place and Coffee Shop near the POI."
269,"The name of this POI is Ted's Corner Tavern. The latitude and longitude of the POI are 40.746245 North and 73.977551 West.
 There are Office, Bar and Coffee Shop near the POI."
